,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-08-18 00:00:00-07:00,,20.9,3.8,,,,,,False
2021-08-18 00:01:00-07:00,,21.1,4.2,,,,,,False
2021-08-18 00:02:00-07:00,,21.1,3.5,,,,,,False
2021-08-18 00:03:00-07:00,,21.1,3.5,,,,,,False
2021-08-18 00:04:00-07:00,,21.0,3.5,,,,,,False
2021-08-18 00:05:00-07:00,,20.9,3.4,,,,,,False
2021-08-18 00:06:00-07:00,,20.8,3.0,,,,,,False
2021-08-18 00:07:00-07:00,,20.6,2.9,,,,,,False
2021-08-18 00:08:00-07:00,,20.4,2.8,,,,,,False
2021-08-18 00:09:00-07:00,,20.1,3.0,,,,,,False
2021-08-18 00:10:00-07:00,,20.2,3.2,,,,,,False
2021-08-18 00:11:00-07:00,,20.3,3.0,,,,,,False
2021-08-18 00:12:00-07:00,,20.2,2.4,,,,,,False
2021-08-18 00:13:00-07:00,,20.1,2.1,,,,,,False
2021-08-18 00:14:00-07:00,,19.9,1.8,,,,,,False
2021-08-18 00:15:00-07:00,,19.8,1.5,,,,,,False
2021-08-18 00:16:00-07:00,,19.7,1.0,,,,,,False
2021-08-18 00:17:00-07:00,,19.6,1.1,,,,,,False
2021-08-18 00:18:00-07:00,,19.7,0.5,,,,,,False
2021-08-18 00:19:00-07:00,,19.8,1.5,,,,,,False
2021-08-18 00:20:00-07:00,,20.1,1.9,,,,,,False
2021-08-18 00:21:00-07:00,,20.4,1.7,,,,,,False
2021-08-18 00:22:00-07:00,,20.6,1.5,,,,,,False
2021-08-18 00:23:00-07:00,,20.6,1.9,,,,,,False
2021-08-18 00:24:00-07:00,,20.5,2.3,,,,,,False
2021-08-18 00:25:00-07:00,,20.5,2.1,,,,,,False
2021-08-18 00:26:00-07:00,,20.4,2.0,,,,,,False
2021-08-18 00:27:00-07:00,,20.3,2.9,,,,,,False
2021-08-18 00:28:00-07:00,,20.3,2.7,,,,,,False
2021-08-18 00:29:00-07:00,,20.3,2.9,,,,,,False
