,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-04-14 00:00:00-07:00,,12.1,0.6,,,,,,False
2021-04-14 00:01:00-07:00,,12.0,0.7,,,,,,False
2021-04-14 00:02:00-07:00,,11.8,0.7,,,,,,False
2021-04-14 00:03:00-07:00,,11.7,0.5,,,,,,False
2021-04-14 00:04:00-07:00,,11.7,0.7,,,,,,False
2021-04-14 00:05:00-07:00,,11.6,2.0,,,,,,False
2021-04-14 00:06:00-07:00,,11.4,1.6,,,,,,False
2021-04-14 00:07:00-07:00,,11.3,1.8,,,,,,False
2021-04-14 00:08:00-07:00,,11.2,1.9,,,,,,False
2021-04-14 00:09:00-07:00,,11.0,2.7,,,,,,False
2021-04-14 00:10:00-07:00,,10.6,2.7,,,,,,False
2021-04-14 00:11:00-07:00,,10.7,1.8,,,,,,False
2021-04-14 00:12:00-07:00,,11.0,1.3,,,,,,False
2021-04-14 00:13:00-07:00,,11.2,1.4,,,,,,False
2021-04-14 00:14:00-07:00,,11.4,1.2,,,,,,False
2021-04-14 00:15:00-07:00,,11.5,1.2,,,,,,False
2021-04-14 00:16:00-07:00,,11.5,1.5,,,,,,False
2021-04-14 00:17:00-07:00,,11.8,1.6,,,,,,False
2021-04-14 00:18:00-07:00,,11.9,2.0,,,,,,False
2021-04-14 00:19:00-07:00,,11.9,2.3,,,,,,False
2021-04-14 00:20:00-07:00,,11.9,2.5,,,,,,False
2021-04-14 00:21:00-07:00,,11.9,2.5,,,,,,False
2021-04-14 00:22:00-07:00,,11.7,2.3,,,,,,False
2021-04-14 00:23:00-07:00,,11.7,1.8,,,,,,False
2021-04-14 00:24:00-07:00,,11.7,1.4,,,,,,False
2021-04-14 00:25:00-07:00,,11.8,0.7,,,,,,False
2021-04-14 00:26:00-07:00,,11.8,0.5,,,,,,False
2021-04-14 00:27:00-07:00,,11.8,0.3,,,,,,False
2021-04-14 00:28:00-07:00,,11.8,0.7,,,,,,False
2021-04-14 00:29:00-07:00,,11.8,0.9,,,,,,False
2021-04-14 00:30:00-07:00,,11.8,0.8,,,,,,False
2021-04-14 00:31:00-07:00,,11.7,1.4,,,,,,False
2021-04-14 00:32:00-07:00,,11.5,1.0,,,,,,False
2021-04-14 00:33:00-07:00,,11.4,1.2,,,,,,False
2021-04-14 00:34:00-07:00,,11.6,1.4,,,,,,False
2021-04-14 00:35:00-07:00,,11.9,1.3,,,,,,False
