,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-11-08 00:00:00-07:00,,-2.6,1.3,,,,,,False
2021-11-08 00:01:00-07:00,,-2.6,1.3,,,,,,False
2021-11-08 00:02:00-07:00,,-2.6,1.2,,,,,,False
2021-11-08 00:03:00-07:00,,-2.6,1.1,,,,,,False
2021-11-08 00:04:00-07:00,,-2.6,1.5,,,,,,False
2021-11-08 00:05:00-07:00,,-2.6,1.6,,,,,,False
2021-11-08 00:06:00-07:00,,-2.6,1.7,,,,,,False
2021-11-08 00:07:00-07:00,,-2.6,1.8,,,,,,False
2021-11-08 00:08:00-07:00,,-2.6,1.9,,,,,,False
2021-11-08 00:09:00-07:00,,-2.6,2.4,,,,,,False
2021-11-08 00:10:00-07:00,,-2.6,2.6,,,,,,False
2021-11-08 00:11:00-07:00,,-2.6,3.1,,,,,,False
2021-11-08 00:12:00-07:00,,-2.6,3.2,,,,,,False
2021-11-08 00:13:00-07:00,,-2.6,3.0,,,,,,False
2021-11-08 00:14:00-07:00,,-2.6,3.3,,,,,,False
2021-11-08 00:15:00-07:00,,-2.6,3.4,,,,,,False
2021-11-08 00:16:00-07:00,,-2.6,3.0,,,,,,False
2021-11-08 00:17:00-07:00,,-2.6,2.9,,,,,,False
2021-11-08 00:18:00-07:00,,-2.6,3.3,,,,,,False
2021-11-08 00:19:00-07:00,,-2.6,3.0,,,,,,False
2021-11-08 00:20:00-07:00,,-2.6,2.9,,,,,,False
2021-11-08 00:21:00-07:00,,-2.6,2.6,,,,,,False
2021-11-08 00:22:00-07:00,,-2.6,2.9,,,,,,False
2021-11-08 00:23:00-07:00,,-2.6,2.7,,,,,,False
2021-11-08 00:24:00-07:00,,-2.6,1.9,,,,,,False
2021-11-08 00:25:00-07:00,,-2.6,1.6,,,,,,False
2021-11-08 00:26:00-07:00,,-2.5,1.7,,,,,,False
2021-11-08 00:27:00-07:00,,-2.5,2.0,,,,,,False
2021-11-08 00:28:00-07:00,,-2.5,2.1,,,,,,False
2021-11-08 00:29:00-07:00,,-2.5,1.7,,,,,,False
2021-11-08 00:30:00-07:00,,-2.5,1.4,,,,,,False
2021-11-08 00:31:00-07:00,,-2.5,1.7,,,,,,False
2021-11-08 00:32:00-07:00,,-2.5,1.7,,,,,,False
2021-11-08 00:33:00-07:00,,-2.5,1.8,,,,,,False
2021-11-08 00:34:00-07:00,,-2.5,1.9,,,,,,False
2021-11-08 00:35:00-07:00,,-2.5,2.2,,,,,,False
2021-11-08 00:36:00-07:00,,-2.5,2.1,,,,,,False
2021-11-08 00:37:00-07:00,,-2.4,1.9,,,,,,False
2021-11-08 00:38:00-07:00,,-2.4,2.0,,,,,,False
2021-11-08 00:39:00-07:00,,-2.4,1.9,,,,,,False
2021-11-08 00:40:00-07:00,,-2.4,2.0,,,,,,False
2021-11-08 00:41:00-07:00,,-2.4,2.1,,,,,,False
2021-11-08 00:42:00-07:00,,-2.4,2.0,,,,,,False
2021-11-08 00:43:00-07:00,,-2.4,1.8,,,,,,False
2021-11-08 00:44:00-07:00,,-2.4,1.7,,,,,,False
2021-11-08 00:45:00-07:00,,-2.4,1.8,,,,,,False
2021-11-08 00:46:00-07:00,,-2.5,1.7,,,,,,False
2021-11-08 00:47:00-07:00,,-2.4,1.8,,,,,,False
2021-11-08 00:48:00-07:00,,-2.5,1.5,,,,,,False
2021-11-08 00:49:00-07:00,,-2.4,1.7,,,,,,False
2021-11-08 00:50:00-07:00,,-2.4,2.2,,,,,,False
2021-11-08 00:51:00-07:00,,-2.5,2.3,,,,,,False
2021-11-08 00:52:00-07:00,,-2.5,2.5,,,,,,False
2021-11-08 00:53:00-07:00,,-2.5,2.6,,,,,,False
2021-11-08 00:54:00-07:00,,-2.6,2.5,,,,,,False
2021-11-08 00:55:00-07:00,,-2.6,2.7,,,,,,False
2021-11-08 00:56:00-07:00,,-2.6,2.8,,,,,,False
2021-11-08 00:57:00-07:00,,-2.6,2.5,,,,,,False
2021-11-08 00:58:00-07:00,,-2.6,2.6,,,,,,False
2021-11-08 00:59:00-07:00,,-2.6,2.5,,,,,,False
2021-11-08 01:00:00-07:00,,-2.6,2.6,,,,,,False
2021-11-08 01:01:00-07:00,,-2.6,2.4,,,,,,False
2021-11-08 01:02:00-07:00,,-2.6,2.2,,,,,,False
2021-11-08 01:03:00-07:00,,-2.6,2.0,,,,,,False
2021-11-08 01:04:00-07:00,,-2.6,2.0,,,,,,False
2021-11-08 01:05:00-07:00,,-2.6,1.7,,,,,,False
2021-11-08 01:06:00-07:00,,-2.6,1.5,,,,,,False
2021-11-08 01:07:00-07:00,,-2.6,1.7,,,,,,False
2021-11-08 01:08:00-07:00,,-2.6,1.5,,,,,,False
2021-11-08 01:09:00-07:00,,-2.6,1.8,,,,,,False
2021-11-08 01:10:00-07:00,,-2.6,1.9,,,,,,False
2021-11-08 01:11:00-07:00,,-2.6,1.8,,,,,,False
2021-11-08 01:12:00-07:00,,-2.6,2.4,,,,,,False
2021-11-08 01:13:00-07:00,,-2.6,2.3,,,,,,False
2021-11-08 01:14:00-07:00,,-2.6,2.6,,,,,,False
2021-11-08 01:15:00-07:00,,-2.7,2.7,,,,,,False
2021-11-08 01:16:00-07:00,,-2.7,2.8,,,,,,False
2021-11-08 01:17:00-07:00,,-2.7,2.6,,,,,,False
2021-11-08 01:18:00-07:00,,-2.7,2.7,,,,,,False
2021-11-08 01:19:00-07:00,,-2.7,2.3,,,,,,False
2021-11-08 01:20:00-07:00,,-2.7,1.8,,,,,,False
2021-11-08 01:21:00-07:00,,-2.7,2.7,,,,,,False
2021-11-08 01:22:00-07:00,,-2.7,2.3,,,,,,False
2021-11-08 01:23:00-07:00,,-2.7,2.0,,,,,,False
2021-11-08 01:24:00-07:00,,-2.7,1.5,,,,,,False
2021-11-08 01:25:00-07:00,,-2.7,1.5,,,,,,False
2021-11-08 01:26:00-07:00,,-2.7,1.8,,,,,,False
2021-11-08 01:27:00-07:00,,-2.7,1.5,,,,,,False
2021-11-08 01:28:00-07:00,,-2.7,1.5,,,,,,False
2021-11-08 01:29:00-07:00,,-2.7,1.3,,,,,,False
2021-11-08 01:30:00-07:00,,-2.7,1.2,,,,,,False
2021-11-08 01:31:00-07:00,,-2.7,1.3,,,,,,False
2021-11-08 01:32:00-07:00,,-2.7,1.4,,,,,,False
2021-11-08 01:33:00-07:00,,-2.7,1.3,,,,,,False
2021-11-08 01:34:00-07:00,,-2.7,1.4,,,,,,False
2021-11-08 01:35:00-07:00,,-2.7,1.7,,,,,,False
2021-11-08 01:36:00-07:00,,-2.7,1.6,,,,,,False
2021-11-08 01:37:00-07:00,,-2.7,1.4,,,,,,False
2021-11-08 01:38:00-07:00,,-2.7,1.3,,,,,,False
2021-11-08 01:39:00-07:00,,-2.7,1.6,,,,,,False
2021-11-08 01:40:00-07:00,,-2.7,1.2,,,,,,False
2021-11-08 01:41:00-07:00,,-2.7,0.9,,,,,,False
2021-11-08 01:42:00-07:00,,-2.7,0.5,,,,,,False
2021-11-08 01:43:00-07:00,,-2.7,0.8,,,,,,False
2021-11-08 01:44:00-07:00,,-2.6,0.8,,,,,,False
2021-11-08 01:45:00-07:00,,-2.6,0.7,,,,,,False
2021-11-08 01:46:00-07:00,,-2.6,0.5,,,,,,False
2021-11-08 01:47:00-07:00,,-2.6,0.3,,,,,,False
2021-11-08 01:48:00-07:00,,-2.6,0.3,,,,,,False
2021-11-08 01:49:00-07:00,,-2.6,0.1,,,,,,False
2021-11-08 01:50:00-07:00,,-2.6,0.4,,,,,,False
2021-11-08 01:51:00-07:00,,-2.6,0.0,,,,,,False
2021-11-08 01:52:00-07:00,,-2.6,0.0,,,,,,False
2021-11-08 01:53:00-07:00,,-2.6,0.0,,,,,,False
2021-11-08 01:54:00-07:00,,-2.5,0.6,,,,,,False
2021-11-08 01:55:00-07:00,,-2.6,0.8,,,,,,False
2021-11-08 01:56:00-07:00,,-2.6,0.7,,,,,,False
2021-11-08 01:57:00-07:00,,-2.7,1.2,,,,,,False
2021-11-08 01:58:00-07:00,,-2.7,1.6,,,,,,False
2021-11-08 01:59:00-07:00,,-2.8,1.5,,,,,,False
2021-11-08 02:00:00-07:00,,-2.8,1.2,,,,,,False
2021-11-08 02:01:00-07:00,,-2.8,1.1,,,,,,False
2021-11-08 02:02:00-07:00,,-2.8,1.0,,,,,,False
2021-11-08 02:03:00-07:00,,-2.8,0.7,,,,,,False
2021-11-08 02:04:00-07:00,,-2.8,0.7,,,,,,False
2021-11-08 02:05:00-07:00,,-2.8,0.7,,,,,,False
2021-11-08 02:06:00-07:00,,-2.8,0.9,,,,,,False
2021-11-08 02:07:00-07:00,,-2.7,1.0,,,,,,False
2021-11-08 02:08:00-07:00,,-2.8,1.1,,,,,,False
2021-11-08 02:09:00-07:00,,-2.8,1.0,,,,,,False
2021-11-08 02:10:00-07:00,,-2.8,0.8,,,,,,False
2021-11-08 02:11:00-07:00,,-2.8,0.9,,,,,,False
2021-11-08 02:12:00-07:00,,-2.8,1.0,,,,,,False
2021-11-08 02:13:00-07:00,,-2.8,1.1,,,,,,False
2021-11-08 02:14:00-07:00,,-2.8,1.5,,,,,,False
2021-11-08 02:15:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 02:16:00-07:00,,-2.8,1.6,,,,,,False
2021-11-08 02:17:00-07:00,,-2.8,1.5,,,,,,False
2021-11-08 02:18:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 02:19:00-07:00,,-2.8,1.7,,,,,,False
2021-11-08 02:20:00-07:00,,-2.8,1.9,,,,,,False
2021-11-08 02:21:00-07:00,,-2.8,1.9,,,,,,False
2021-11-08 02:22:00-07:00,,-2.9,1.9,,,,,,False
2021-11-08 02:23:00-07:00,,-2.9,1.8,,,,,,False
2021-11-08 02:24:00-07:00,,-2.9,2.0,,,,,,False
2021-11-08 02:25:00-07:00,,-2.9,1.6,,,,,,False
2021-11-08 02:26:00-07:00,,-2.9,1.2,,,,,,False
2021-11-08 02:27:00-07:00,,-2.9,1.4,,,,,,False
2021-11-08 02:28:00-07:00,,-2.9,1.3,,,,,,False
2021-11-08 02:29:00-07:00,,-2.9,1.2,,,,,,False
2021-11-08 02:30:00-07:00,,-2.9,1.7,,,,,,False
2021-11-08 02:31:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 02:32:00-07:00,,-2.9,1.3,,,,,,False
2021-11-08 02:33:00-07:00,,-2.9,1.4,,,,,,False
2021-11-08 02:34:00-07:00,,-2.8,1.8,,,,,,False
2021-11-08 02:35:00-07:00,,-2.9,1.6,,,,,,False
2021-11-08 02:36:00-07:00,,-2.8,2.2,,,,,,False
2021-11-08 02:37:00-07:00,,-2.9,1.8,,,,,,False
2021-11-08 02:38:00-07:00,,-2.9,2.4,,,,,,False
2021-11-08 02:39:00-07:00,,-2.8,2.6,,,,,,False
2021-11-08 02:40:00-07:00,,-2.9,3.0,,,,,,False
2021-11-08 02:41:00-07:00,,-2.9,2.7,,,,,,False
2021-11-08 02:42:00-07:00,,-2.9,2.5,,,,,,False
2021-11-08 02:43:00-07:00,,-2.9,2.0,,,,,,False
2021-11-08 02:44:00-07:00,,-2.9,2.3,,,,,,False
2021-11-08 02:45:00-07:00,,-2.9,2.2,,,,,,False
2021-11-08 02:46:00-07:00,,-2.9,2.2,,,,,,False
2021-11-08 02:47:00-07:00,,-2.9,2.1,,,,,,False
2021-11-08 02:48:00-07:00,,-2.9,1.7,,,,,,False
2021-11-08 02:49:00-07:00,,-2.9,1.8,,,,,,False
2021-11-08 02:50:00-07:00,,-2.9,1.8,,,,,,False
2021-11-08 02:51:00-07:00,,-2.9,1.6,,,,,,False
2021-11-08 02:52:00-07:00,,-2.9,1.8,,,,,,False
2021-11-08 02:53:00-07:00,,-2.9,2.0,,,,,,False
2021-11-08 02:54:00-07:00,,-2.9,1.7,,,,,,False
2021-11-08 02:55:00-07:00,,-2.9,1.3,,,,,,False
2021-11-08 02:56:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 02:57:00-07:00,,-2.8,1.3,,,,,,False
2021-11-08 02:58:00-07:00,,-2.8,1.5,,,,,,False
2021-11-08 02:59:00-07:00,,-2.8,1.1,,,,,,False
2021-11-08 03:00:00-07:00,,-2.8,1.2,,,,,,False
2021-11-08 03:01:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 03:02:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 03:03:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 03:04:00-07:00,,-2.8,1.7,,,,,,False
2021-11-08 03:05:00-07:00,,-2.8,1.4,,,,,,False
2021-11-08 03:06:00-07:00,,-2.8,1.0,,,,,,False
2021-11-08 03:07:00-07:00,,-2.8,1.0,,,,,,False
2021-11-08 03:08:00-07:00,,-2.8,1.5,,,,,,False
2021-11-08 03:09:00-07:00,,-2.8,1.6,,,,,,False
2021-11-08 03:10:00-07:00,,-2.8,1.6,,,,,,False
2021-11-08 03:11:00-07:00,,-2.8,1.5,,,,,,False
2021-11-08 03:12:00-07:00,,-2.8,1.2,,,,,,False
2021-11-08 03:13:00-07:00,,-2.8,1.1,,,,,,False
2021-11-08 03:14:00-07:00,,-2.7,0.4,,,,,,False
2021-11-08 03:15:00-07:00,,-2.7,0.6,,,,,,False
2021-11-08 03:16:00-07:00,,-2.7,0.8,,,,,,False
2021-11-08 03:17:00-07:00,,-2.7,0.8,,,,,,False
2021-11-08 03:18:00-07:00,,-2.7,1.4,,,,,,False
2021-11-08 03:19:00-07:00,,-2.7,1.2,,,,,,False
2021-11-08 03:20:00-07:00,,-2.7,1.6,,,,,,False
2021-11-08 03:21:00-07:00,,-2.8,2.7,,,,,,False
2021-11-08 03:22:00-07:00,,-2.8,2.5,,,,,,False
2021-11-08 03:23:00-07:00,,-2.8,2.8,,,,,,False
2021-11-08 03:24:00-07:00,,-2.8,2.5,,,,,,False
2021-11-08 03:25:00-07:00,,-2.8,2.4,,,,,,False
2021-11-08 03:26:00-07:00,,-2.8,2.5,,,,,,False
2021-11-08 03:27:00-07:00,,-2.8,2.3,,,,,,False
2021-11-08 03:28:00-07:00,,-2.8,2.6,,,,,,False
2021-11-08 03:29:00-07:00,,-2.8,2.3,,,,,,False
2021-11-08 03:30:00-07:00,,-2.8,2.0,,,,,,False
2021-11-08 03:31:00-07:00,,-2.8,2.1,,,,,,False
2021-11-08 03:32:00-07:00,,-2.8,2.1,,,,,,False
2021-11-08 03:33:00-07:00,,-2.8,1.9,,,,,,False
2021-11-08 03:34:00-07:00,,-2.8,2.1,,,,,,False
2021-11-08 03:35:00-07:00,,-2.8,2.4,,,,,,False
2021-11-08 03:36:00-07:00,,-2.8,2.2,,,,,,False
