,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-05-03 00:00:00-07:00,,15.4,2.2,,,,,,False
2021-05-03 00:01:00-07:00,,15.4,2.2,,,,,,False
2021-05-03 00:02:00-07:00,,15.3,2.5,,,,,,False
2021-05-03 00:03:00-07:00,,15.4,2.5,,,,,,False
2021-05-03 00:04:00-07:00,,15.6,2.7,,,,,,False
2021-05-03 00:05:00-07:00,,15.6,2.7,,,,,,False
2021-05-03 00:06:00-07:00,,15.7,2.5,,,,,,False
2021-05-03 00:07:00-07:00,,15.6,2.5,,,,,,False
2021-05-03 00:08:00-07:00,,15.6,2.4,,,,,,False
2021-05-03 00:09:00-07:00,,15.5,2.3,,,,,,False
2021-05-03 00:10:00-07:00,,15.2,2.6,,,,,,False
2021-05-03 00:11:00-07:00,,15.1,2.3,,,,,,False
2021-05-03 00:12:00-07:00,,15.1,2.0,,,,,,False
2021-05-03 00:13:00-07:00,,15.1,2.3,,,,,,False
2021-05-03 00:14:00-07:00,,15.1,3.0,,,,,,False
2021-05-03 00:15:00-07:00,,14.8,3.5,,,,,,False
2021-05-03 00:16:00-07:00,,14.1,2.1,,,,,,False
2021-05-03 00:17:00-07:00,,13.5,3.1,,,,,,False
2021-05-03 00:18:00-07:00,,13.5,2.2,,,,,,False
2021-05-03 00:19:00-07:00,,13.4,1.5,,,,,,False
2021-05-03 00:20:00-07:00,,13.4,2.3,,,,,,False
2021-05-03 00:21:00-07:00,,13.7,2.0,,,,,,False
2021-05-03 00:22:00-07:00,,13.8,2.0,,,,,,False
2021-05-03 00:23:00-07:00,,13.9,2.2,,,,,,False
2021-05-03 00:24:00-07:00,,14.0,1.9,,,,,,False
2021-05-03 00:25:00-07:00,,13.8,2.7,,,,,,False
2021-05-03 00:26:00-07:00,,13.5,2.9,,,,,,False
2021-05-03 00:27:00-07:00,,13.2,3.4,,,,,,False
2021-05-03 00:28:00-07:00,,13.0,2.3,,,,,,False
2021-05-03 00:29:00-07:00,,12.8,2.2,,,,,,False
2021-05-03 00:30:00-07:00,,12.4,3.3,,,,,,False
2021-05-03 00:31:00-07:00,,12.6,3.4,,,,,,False
2021-05-03 00:32:00-07:00,,12.9,4.0,,,,,,False
2021-05-03 00:33:00-07:00,,13.1,3.7,,,,,,False
2021-05-03 00:34:00-07:00,,13.4,3.6,,,,,,False
2021-05-03 00:35:00-07:00,,13.5,3.6,,,,,,False
2021-05-03 00:36:00-07:00,,13.6,3.5,,,,,,False
2021-05-03 00:37:00-07:00,,13.8,3.6,,,,,,False
2021-05-03 00:38:00-07:00,,13.9,4.1,,,,,,False
2021-05-03 00:39:00-07:00,,13.9,4.3,,,,,,False
2021-05-03 00:40:00-07:00,,14.0,4.2,,,,,,False
2021-05-03 00:41:00-07:00,,14.0,4.6,,,,,,False
2021-05-03 00:42:00-07:00,,14.3,4.6,,,,,,False
2021-05-03 00:43:00-07:00,,14.4,3.6,,,,,,False
2021-05-03 00:44:00-07:00,,14.0,3.0,,,,,,False
2021-05-03 00:45:00-07:00,,14.0,3.6,,,,,,False
2021-05-03 00:46:00-07:00,,14.3,2.8,,,,,,False
2021-05-03 00:47:00-07:00,,13.9,1.7,,,,,,False
2021-05-03 00:48:00-07:00,,13.5,0.9,,,,,,False
2021-05-03 00:49:00-07:00,,13.4,0.9,,,,,,False
2021-05-03 00:50:00-07:00,,13.4,0.5,,,,,,False
2021-05-03 00:51:00-07:00,,13.7,1.2,,,,,,False
2021-05-03 00:52:00-07:00,,14.0,1.2,,,,,,False
2021-05-03 00:53:00-07:00,,14.1,0.9,,,,,,False
2021-05-03 00:54:00-07:00,,14.3,1.2,,,,,,False
2021-05-03 00:55:00-07:00,,14.4,1.5,,,,,,False
2021-05-03 00:56:00-07:00,,14.5,1.9,,,,,,False
2021-05-03 00:57:00-07:00,,14.6,2.4,,,,,,False
