,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-02-11 00:00:00-07:00,,-4.2,5.4,,,,,,False
2021-02-11 00:01:00-07:00,,-4.2,5.2,,,,,,False
2021-02-11 00:02:00-07:00,,-4.4,5.3,,,,,,False
2021-02-11 00:03:00-07:00,,-4.4,5.1,,,,,,False
2021-02-11 00:04:00-07:00,,-4.3,4.9,,,,,,False
2021-02-11 00:05:00-07:00,,-4.4,4.7,,,,,,False
2021-02-11 00:06:00-07:00,,-4.4,4.8,,,,,,False
2021-02-11 00:07:00-07:00,,-4.5,4.6,,,,,,False
2021-02-11 00:08:00-07:00,,-4.6,4.6,,,,,,False
2021-02-11 00:09:00-07:00,,-4.7,4.1,,,,,,False
2021-02-11 00:10:00-07:00,,-4.8,4.0,,,,,,False
2021-02-11 00:11:00-07:00,,-5.2,4.4,,,,,,False
2021-02-11 00:12:00-07:00,,-5.2,3.9,,,,,,False
2021-02-11 00:13:00-07:00,,-5.0,3.7,,,,,,False
2021-02-11 00:14:00-07:00,,-5.1,3.2,,,,,,False
2021-02-11 00:15:00-07:00,,-5.5,2.4,,,,,,False
2021-02-11 00:16:00-07:00,,-5.7,1.5,,,,,,False
2021-02-11 00:17:00-07:00,,-5.8,0.9,,,,,,False
2021-02-11 00:18:00-07:00,,-5.9,1.3,,,,,,False
2021-02-11 00:19:00-07:00,,-5.9,2.0,,,,,,False
2021-02-11 00:20:00-07:00,,-5.7,2.5,,,,,,False
2021-02-11 00:21:00-07:00,,-5.5,2.7,,,,,,False
2021-02-11 00:22:00-07:00,,-5.3,2.6,,,,,,False
2021-02-11 00:23:00-07:00,,-5.1,2.0,,,,,,False
2021-02-11 00:24:00-07:00,,-5.1,2.1,,,,,,False
2021-02-11 00:25:00-07:00,,-5.3,2.2,,,,,,False
2021-02-11 00:26:00-07:00,,-5.2,2.1,,,,,,False
2021-02-11 00:27:00-07:00,,-5.2,2.2,,,,,,False
2021-02-11 00:28:00-07:00,,-5.2,2.7,,,,,,False
2021-02-11 00:29:00-07:00,,-5.1,3.1,,,,,,False
2021-02-11 00:30:00-07:00,,-5.0,3.3,,,,,,False
2021-02-11 00:31:00-07:00,,-5.1,3.2,,,,,,False
2021-02-11 00:32:00-07:00,,-5.0,3.3,,,,,,False
2021-02-11 00:33:00-07:00,,-4.9,3.1,,,,,,False
2021-02-11 00:34:00-07:00,,-5.0,3.3,,,,,,False
2021-02-11 00:35:00-07:00,,-5.1,3.3,,,,,,False
2021-02-11 00:36:00-07:00,,-5.2,3.2,,,,,,False
2021-02-11 00:37:00-07:00,,-5.4,2.5,,,,,,False
2021-02-11 00:38:00-07:00,,-5.7,2.4,,,,,,False
2021-02-11 00:39:00-07:00,,-6.2,2.4,,,,,,False
2021-02-11 00:40:00-07:00,,-6.6,2.8,,,,,,False
2021-02-11 00:41:00-07:00,,-6.7,2.7,,,,,,False
2021-02-11 00:42:00-07:00,,-6.4,2.0,,,,,,False
2021-02-11 00:43:00-07:00,,-6.3,1.5,,,,,,False
2021-02-11 00:44:00-07:00,,-6.3,1.4,,,,,,False
2021-02-11 00:45:00-07:00,,-6.4,1.9,,,,,,False
