,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-04-24 00:00:00-07:00,,14.9,3.1,,,,,,False
2021-04-24 00:01:00-07:00,,15.3,3.2,,,,,,False
2021-04-24 00:02:00-07:00,,15.4,3.4,,,,,,False
2021-04-24 00:03:00-07:00,,15.6,3.3,,,,,,False
2021-04-24 00:04:00-07:00,,15.8,3.8,,,,,,False
2021-04-24 00:05:00-07:00,,15.7,4.3,,,,,,False
2021-04-24 00:06:00-07:00,,14.9,4.6,,,,,,False
2021-04-24 00:07:00-07:00,,14.7,4.3,,,,,,False
2021-04-24 00:08:00-07:00,,14.9,3.8,,,,,,False
2021-04-24 00:09:00-07:00,,15.2,3.2,,,,,,False
2021-04-24 00:10:00-07:00,,15.4,3.1,,,,,,False
2021-04-24 00:11:00-07:00,,15.5,3.2,,,,,,False
2021-04-24 00:12:00-07:00,,15.3,3.5,,,,,,False
2021-04-24 00:13:00-07:00,,15.2,3.7,,,,,,False
2021-04-24 00:14:00-07:00,,15.3,3.8,,,,,,False
2021-04-24 00:15:00-07:00,,15.3,3.7,,,,,,False
2021-04-24 00:16:00-07:00,,15.3,3.5,,,,,,False
2021-04-24 00:17:00-07:00,,15.4,3.3,,,,,,False
2021-04-24 00:18:00-07:00,,15.5,3.0,,,,,,False
2021-04-24 00:19:00-07:00,,15.6,3.0,,,,,,False
2021-04-24 00:20:00-07:00,,15.6,3.1,,,,,,False
2021-04-24 00:21:00-07:00,,15.7,2.6,,,,,,False
2021-04-24 00:22:00-07:00,,15.9,2.3,,,,,,False
2021-04-24 00:23:00-07:00,,16.1,2.0,,,,,,False
2021-04-24 00:24:00-07:00,,16.1,1.7,,,,,,False
2021-04-24 00:25:00-07:00,,15.9,1.6,,,,,,False
2021-04-24 00:26:00-07:00,,15.7,1.7,,,,,,False
2021-04-24 00:27:00-07:00,,15.5,3.2,,,,,,False
2021-04-24 00:28:00-07:00,,15.3,4.3,,,,,,False
2021-04-24 00:29:00-07:00,,15.2,5.0,,,,,,False
2021-04-24 00:30:00-07:00,,14.9,4.9,,,,,,False
2021-04-24 00:31:00-07:00,,14.9,4.0,,,,,,False
2021-04-24 00:32:00-07:00,,15.0,3.2,,,,,,False
2021-04-24 00:33:00-07:00,,15.1,3.4,,,,,,False
2021-04-24 00:34:00-07:00,,14.9,4.2,,,,,,False
2021-04-24 00:35:00-07:00,,14.5,4.1,,,,,,False
2021-04-24 00:36:00-07:00,,14.7,3.9,,,,,,False
2021-04-24 00:37:00-07:00,,15.0,4.6,,,,,,False
2021-04-24 00:38:00-07:00,,14.3,6.1,,,,,,False
2021-04-24 00:39:00-07:00,,13.9,5.5,,,,,,False
2021-04-24 00:40:00-07:00,,14.3,4.9,,,,,,False
2021-04-24 00:41:00-07:00,,14.4,5.2,,,,,,False
2021-04-24 00:42:00-07:00,,14.1,5.4,,,,,,False
2021-04-24 00:43:00-07:00,,14.6,4.3,,,,,,False
2021-04-24 00:44:00-07:00,,15.5,3.1,,,,,,False
2021-04-24 00:45:00-07:00,,16.0,3.9,,,,,,False
2021-04-24 00:46:00-07:00,,16.0,4.5,,,,,,False
2021-04-24 00:47:00-07:00,,15.5,4.7,,,,,,False
2021-04-24 00:48:00-07:00,,14.9,5.6,,,,,,False
2021-04-24 00:49:00-07:00,,14.6,3.5,,,,,,False
2021-04-24 00:50:00-07:00,,15.4,2.9,,,,,,False
2021-04-24 00:51:00-07:00,,16.3,1.6,,,,,,False
2021-04-24 00:52:00-07:00,,16.4,4.8,,,,,,False
2021-04-24 00:53:00-07:00,,15.8,3.5,,,,,,False
2021-04-24 00:54:00-07:00,,15.6,2.5,,,,,,False
2021-04-24 00:55:00-07:00,,15.6,1.4,,,,,,False
2021-04-24 00:56:00-07:00,,15.9,1.9,,,,,,False
2021-04-24 00:57:00-07:00,,16.5,3.7,,,,,,False
2021-04-24 00:58:00-07:00,,15.5,6.3,,,,,,False
2021-04-24 00:59:00-07:00,,13.6,4.2,,,,,,False
2021-04-24 01:00:00-07:00,,12.0,5.4,,,,,,False
2021-04-24 01:01:00-07:00,,10.8,6.0,,,,,,False
2021-04-24 01:02:00-07:00,,10.0,5.7,,,,,,False
2021-04-24 01:03:00-07:00,,9.8,5.2,,,,,,False
2021-04-24 01:04:00-07:00,,9.8,4.9,,,,,,False
2021-04-24 01:05:00-07:00,,10.1,4.9,,,,,,False
2021-04-24 01:06:00-07:00,,10.2,5.0,,,,,,False
2021-04-24 01:07:00-07:00,,10.8,4.3,,,,,,False
2021-04-24 01:08:00-07:00,,10.9,3.8,,,,,,False
2021-04-24 01:09:00-07:00,,10.9,3.6,,,,,,False
2021-04-24 01:10:00-07:00,,10.9,3.4,,,,,,False
2021-04-24 01:11:00-07:00,,11.0,2.3,,,,,,False
2021-04-24 01:12:00-07:00,,11.1,1.7,,,,,,False
2021-04-24 01:13:00-07:00,,11.3,1.9,,,,,,False
2021-04-24 01:14:00-07:00,,11.6,1.5,,,,,,False
2021-04-24 01:15:00-07:00,,12.0,1.3,,,,,,False
2021-04-24 01:16:00-07:00,,12.4,1.1,,,,,,False
2021-04-24 01:17:00-07:00,,12.8,1.4,,,,,,False
2021-04-24 01:18:00-07:00,,13.2,3.5,,,,,,False
2021-04-24 01:19:00-07:00,,13.6,4.4,,,,,,False
2021-04-24 01:20:00-07:00,,13.7,3.3,,,,,,False
2021-04-24 01:21:00-07:00,,13.7,2.9,,,,,,False
2021-04-24 01:22:00-07:00,,13.8,2.1,,,,,,False
2021-04-24 01:23:00-07:00,,13.8,2.3,,,,,,False
2021-04-24 01:24:00-07:00,,13.8,2.0,,,,,,False
2021-04-24 01:25:00-07:00,,13.7,0.5,,,,,,False
2021-04-24 01:26:00-07:00,,13.6,2.5,,,,,,False
2021-04-24 01:27:00-07:00,,13.7,3.7,,,,,,False
2021-04-24 01:28:00-07:00,,14.1,3.1,,,,,,False
2021-04-24 01:29:00-07:00,,14.4,3.2,,,,,,False
2021-04-24 01:30:00-07:00,,14.4,3.7,,,,,,False
2021-04-24 01:31:00-07:00,,14.7,3.6,,,,,,False
