,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-03-03 00:00:00-07:00,,1.8,2.6,,,,,,False
2021-03-03 00:01:00-07:00,,1.9,1.7,,,,,,False
2021-03-03 00:02:00-07:00,,2.1,2.4,,,,,,False
2021-03-03 00:03:00-07:00,,2.1,3.2,,,,,,False
2021-03-03 00:04:00-07:00,,2.0,3.1,,,,,,False
2021-03-03 00:05:00-07:00,,2.0,3.3,,,,,,False
2021-03-03 00:06:00-07:00,,2.0,3.6,,,,,,False
2021-03-03 00:07:00-07:00,,2.5,2.2,,,,,,False
2021-03-03 00:08:00-07:00,,3.2,2.2,,,,,,False
2021-03-03 00:09:00-07:00,,3.6,2.5,,,,,,False
2021-03-03 00:10:00-07:00,,3.4,3.6,,,,,,False
2021-03-03 00:11:00-07:00,,3.5,2.4,,,,,,False
2021-03-03 00:12:00-07:00,,4.0,2.0,,,,,,False
2021-03-03 00:13:00-07:00,,4.4,2.6,,,,,,False
2021-03-03 00:14:00-07:00,,4.2,2.8,,,,,,False
2021-03-03 00:15:00-07:00,,4.0,2.5,,,,,,False
2021-03-03 00:16:00-07:00,,4.0,2.4,,,,,,False
2021-03-03 00:17:00-07:00,,4.2,2.0,,,,,,False
2021-03-03 00:18:00-07:00,,4.4,2.0,,,,,,False
2021-03-03 00:19:00-07:00,,4.6,2.1,,,,,,False
2021-03-03 00:20:00-07:00,,4.7,1.7,,,,,,False
2021-03-03 00:21:00-07:00,,4.7,1.3,,,,,,False
2021-03-03 00:22:00-07:00,,4.8,2.1,,,,,,False
2021-03-03 00:23:00-07:00,,5.0,2.3,,,,,,False
2021-03-03 00:24:00-07:00,,5.2,2.3,,,,,,False
2021-03-03 00:25:00-07:00,,5.3,2.0,,,,,,False
2021-03-03 00:26:00-07:00,,5.4,1.7,,,,,,False
2021-03-03 00:27:00-07:00,,5.3,1.9,,,,,,False
2021-03-03 00:28:00-07:00,,4.6,2.2,,,,,,False
2021-03-03 00:29:00-07:00,,3.6,2.1,,,,,,False
2021-03-03 00:30:00-07:00,,2.8,2.7,,,,,,False
2021-03-03 00:31:00-07:00,,2.2,2.5,,,,,,False
2021-03-03 00:32:00-07:00,,1.7,2.1,,,,,,False
2021-03-03 00:33:00-07:00,,1.4,3.1,,,,,,False
2021-03-03 00:34:00-07:00,,1.3,2.6,,,,,,False
2021-03-03 00:35:00-07:00,,1.3,2.4,,,,,,False
2021-03-03 00:36:00-07:00,,1.4,3.0,,,,,,False
2021-03-03 00:37:00-07:00,,1.5,2.8,,,,,,False
2021-03-03 00:38:00-07:00,,1.5,2.3,,,,,,False
2021-03-03 00:39:00-07:00,,1.5,2.1,,,,,,False
2021-03-03 00:40:00-07:00,,1.5,2.0,,,,,,False
2021-03-03 00:41:00-07:00,,1.1,0.6,,,,,,False
2021-03-03 00:42:00-07:00,,1.0,0.7,,,,,,False
2021-03-03 00:43:00-07:00,,1.2,0.2,,,,,,False
2021-03-03 00:44:00-07:00,,1.3,0.9,,,,,,False
2021-03-03 00:45:00-07:00,,1.4,1.9,,,,,,False
2021-03-03 00:46:00-07:00,,1.5,1.9,,,,,,False
2021-03-03 00:47:00-07:00,,1.5,1.1,,,,,,False
2021-03-03 00:48:00-07:00,,1.2,1.4,,,,,,False
2021-03-03 00:49:00-07:00,,1.1,0.7,,,,,,False
2021-03-03 00:50:00-07:00,,1.3,1.6,,,,,,False
2021-03-03 00:51:00-07:00,,1.5,1.6,,,,,,False
2021-03-03 00:52:00-07:00,,1.4,1.6,,,,,,False
2021-03-03 00:53:00-07:00,,1.5,1.7,,,,,,False
2021-03-03 00:54:00-07:00,,2.0,0.9,,,,,,False
2021-03-03 00:55:00-07:00,,2.3,0.9,,,,,,False
2021-03-03 00:56:00-07:00,,2.6,0.1,,,,,,False
2021-03-03 00:57:00-07:00,,2.4,1.0,,,,,,False
2021-03-03 00:58:00-07:00,,2.1,2.0,,,,,,False
2021-03-03 00:59:00-07:00,,1.7,1.7,,,,,,False
2021-03-03 01:00:00-07:00,,1.4,2.1,,,,,,False
2021-03-03 01:01:00-07:00,,1.4,1.7,,,,,,False
2021-03-03 01:02:00-07:00,,1.4,1.6,,,,,,False
2021-03-03 01:03:00-07:00,,1.4,2.2,,,,,,False
2021-03-03 01:04:00-07:00,,1.3,1.9,,,,,,False
2021-03-03 01:05:00-07:00,,1.5,1.5,,,,,,False
2021-03-03 01:06:00-07:00,,1.8,1.5,,,,,,False
2021-03-03 01:07:00-07:00,,2.1,1.2,,,,,,False
2021-03-03 01:08:00-07:00,,2.4,0.5,,,,,,False
2021-03-03 01:09:00-07:00,,2.6,1.0,,,,,,False
2021-03-03 01:10:00-07:00,,2.8,1.0,,,,,,False
2021-03-03 01:11:00-07:00,,3.1,0.8,,,,,,False
2021-03-03 01:12:00-07:00,,3.3,1.3,,,,,,False
2021-03-03 01:13:00-07:00,,3.5,1.6,,,,,,False
2021-03-03 01:14:00-07:00,,3.3,2.6,,,,,,False
2021-03-03 01:15:00-07:00,,2.6,2.8,,,,,,False
2021-03-03 01:16:00-07:00,,2.1,2.4,,,,,,False
2021-03-03 01:17:00-07:00,,1.8,2.7,,,,,,False
2021-03-03 01:18:00-07:00,,1.7,2.6,,,,,,False
2021-03-03 01:19:00-07:00,,1.6,2.1,,,,,,False
2021-03-03 01:20:00-07:00,,1.4,2.2,,,,,,False
2021-03-03 01:21:00-07:00,,1.2,1.8,,,,,,False
2021-03-03 01:22:00-07:00,,1.1,1.7,,,,,,False
2021-03-03 01:23:00-07:00,,1.2,2.3,,,,,,False
2021-03-03 01:24:00-07:00,,1.5,1.6,,,,,,False
2021-03-03 01:25:00-07:00,,1.8,0.7,,,,,,False
2021-03-03 01:26:00-07:00,,2.2,0.6,,,,,,False
2021-03-03 01:27:00-07:00,,2.4,1.0,,,,,,False
2021-03-03 01:28:00-07:00,,2.4,2.3,,,,,,False
2021-03-03 01:29:00-07:00,,3.1,2.7,,,,,,False
2021-03-03 01:30:00-07:00,,4.1,2.3,,,,,,False
2021-03-03 01:31:00-07:00,,4.4,2.4,,,,,,False
2021-03-03 01:32:00-07:00,,4.5,2.6,,,,,,False
2021-03-03 01:33:00-07:00,,4.6,2.2,,,,,,False
2021-03-03 01:34:00-07:00,,4.9,2.6,,,,,,False
2021-03-03 01:35:00-07:00,,5.1,3.3,,,,,,False
2021-03-03 01:36:00-07:00,,5.2,3.4,,,,,,False
2021-03-03 01:37:00-07:00,,5.4,3.2,,,,,,False
2021-03-03 01:38:00-07:00,,5.6,3.3,,,,,,False
2021-03-03 01:39:00-07:00,,5.6,3.1,,,,,,False
2021-03-03 01:40:00-07:00,,5.6,4.1,,,,,,False
2021-03-03 01:41:00-07:00,,5.4,3.0,,,,,,False
2021-03-03 01:42:00-07:00,,5.5,2.0,,,,,,False
2021-03-03 01:43:00-07:00,,5.3,3.0,,,,,,False
2021-03-03 01:44:00-07:00,,4.3,3.4,,,,,,False
2021-03-03 01:45:00-07:00,,3.1,3.1,,,,,,False
2021-03-03 01:46:00-07:00,,2.3,3.2,,,,,,False
2021-03-03 01:47:00-07:00,,1.9,2.9,,,,,,False
2021-03-03 01:48:00-07:00,,1.7,2.9,,,,,,False
2021-03-03 01:49:00-07:00,,1.7,2.2,,,,,,False
2021-03-03 01:50:00-07:00,,1.7,2.0,,,,,,False
2021-03-03 01:51:00-07:00,,1.6,2.7,,,,,,False
2021-03-03 01:52:00-07:00,,1.3,2.9,,,,,,False
2021-03-03 01:53:00-07:00,,1.1,2.9,,,,,,False
2021-03-03 01:54:00-07:00,,1.1,1.8,,,,,,False
2021-03-03 01:55:00-07:00,,1.4,0.9,,,,,,False
2021-03-03 01:56:00-07:00,,1.7,0.7,,,,,,False
