,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-07-23 00:00:00-07:00,,25.9,4.1,,,,,,False
2021-07-23 00:01:00-07:00,,25.8,4.3,,,,,,False
2021-07-23 00:02:00-07:00,,25.8,4.3,,,,,,False
2021-07-23 00:03:00-07:00,,25.8,4.1,,,,,,False
2021-07-23 00:04:00-07:00,,25.9,4.3,,,,,,False
2021-07-23 00:05:00-07:00,,26.1,4.4,,,,,,False
2021-07-23 00:06:00-07:00,,26.3,4.4,,,,,,False
2021-07-23 00:07:00-07:00,,26.4,4.2,,,,,,False
2021-07-23 00:08:00-07:00,,26.5,4.1,,,,,,False
2021-07-23 00:09:00-07:00,,26.5,4.0,,,,,,False
2021-07-23 00:10:00-07:00,,26.7,4.0,,,,,,False
2021-07-23 00:11:00-07:00,,26.7,4.3,,,,,,False
2021-07-23 00:12:00-07:00,,26.6,4.7,,,,,,False
2021-07-23 00:13:00-07:00,,26.5,4.0,,,,,,False
2021-07-23 00:14:00-07:00,,26.4,3.3,,,,,,False
2021-07-23 00:15:00-07:00,,26.5,2.8,,,,,,False
2021-07-23 00:16:00-07:00,,26.5,3.1,,,,,,False
2021-07-23 00:17:00-07:00,,26.4,3.0,,,,,,False
2021-07-23 00:18:00-07:00,,26.3,2.9,,,,,,False
2021-07-23 00:19:00-07:00,,26.4,2.8,,,,,,False
2021-07-23 00:20:00-07:00,,26.5,3.0,,,,,,False
2021-07-23 00:21:00-07:00,,26.5,2.1,,,,,,False
2021-07-23 00:22:00-07:00,,26.6,2.6,,,,,,False
2021-07-23 00:23:00-07:00,,26.8,3.2,,,,,,False
2021-07-23 00:24:00-07:00,,26.9,3.7,,,,,,False
2021-07-23 00:25:00-07:00,,27.0,3.6,,,,,,False
2021-07-23 00:26:00-07:00,,27.1,3.0,,,,,,False
2021-07-23 00:27:00-07:00,,27.2,3.1,,,,,,False
2021-07-23 00:28:00-07:00,,27.2,3.3,,,,,,False
2021-07-23 00:29:00-07:00,,27.1,2.9,,,,,,False
2021-07-23 00:30:00-07:00,,27.1,2.6,,,,,,False
2021-07-23 00:31:00-07:00,,27.1,3.1,,,,,,False
2021-07-23 00:32:00-07:00,,27.1,2.5,,,,,,False
2021-07-23 00:33:00-07:00,,27.3,1.7,,,,,,False
2021-07-23 00:34:00-07:00,,27.2,3.0,,,,,,False
2021-07-23 00:35:00-07:00,,27.1,2.5,,,,,,False
2021-07-23 00:36:00-07:00,,27.3,2.2,,,,,,False
2021-07-23 00:37:00-07:00,,27.5,2.6,,,,,,False
2021-07-23 00:38:00-07:00,,27.7,2.5,,,,,,False
2021-07-23 00:39:00-07:00,,27.8,2.9,,,,,,False
2021-07-23 00:40:00-07:00,,27.9,2.7,,,,,,False
2021-07-23 00:41:00-07:00,,28.0,2.8,,,,,,False
2021-07-23 00:42:00-07:00,,27.7,2.9,,,,,,False
2021-07-23 00:43:00-07:00,,27.0,2.1,,,,,,False
2021-07-23 00:44:00-07:00,,26.9,1.7,,,,,,False
2021-07-23 00:45:00-07:00,,27.2,1.9,,,,,,False
2021-07-23 00:46:00-07:00,,27.5,2.5,,,,,,False
2021-07-23 00:47:00-07:00,,27.3,2.7,,,,,,False
2021-07-23 00:48:00-07:00,,27.7,3.3,,,,,,False
2021-07-23 00:49:00-07:00,,28.0,2.5,,,,,,False
2021-07-23 00:50:00-07:00,,28.3,2.8,,,,,,False
2021-07-23 00:51:00-07:00,,28.4,2.9,,,,,,False
2021-07-23 00:52:00-07:00,,28.4,3.1,,,,,,False
2021-07-23 00:53:00-07:00,,28.4,3.2,,,,,,False
2021-07-23 00:54:00-07:00,,28.5,3.4,,,,,,False
2021-07-23 00:55:00-07:00,,28.5,3.3,,,,,,False
2021-07-23 00:56:00-07:00,,28.3,2.9,,,,,,False
2021-07-23 00:57:00-07:00,,28.1,3.2,,,,,,False
2021-07-23 00:58:00-07:00,,28.0,3.5,,,,,,False
2021-07-23 00:59:00-07:00,,27.9,2.5,,,,,,False
2021-07-23 01:00:00-07:00,,28.0,3.8,,,,,,False
2021-07-23 01:01:00-07:00,,27.6,3.9,,,,,,False
2021-07-23 01:02:00-07:00,,27.7,3.9,,,,,,False
2021-07-23 01:03:00-07:00,,27.7,4.1,,,,,,False
2021-07-23 01:04:00-07:00,,27.0,4.7,,,,,,False
2021-07-23 01:05:00-07:00,,27.2,4.4,,,,,,False
2021-07-23 01:06:00-07:00,,27.0,4.1,,,,,,False
2021-07-23 01:07:00-07:00,,26.7,5.0,,,,,,False
2021-07-23 01:08:00-07:00,,26.7,4.9,,,,,,False
2021-07-23 01:09:00-07:00,,26.9,4.9,,,,,,False
2021-07-23 01:10:00-07:00,,26.8,5.0,,,,,,False
2021-07-23 01:11:00-07:00,,26.7,4.9,,,,,,False
2021-07-23 01:12:00-07:00,,26.8,4.6,,,,,,False
2021-07-23 01:13:00-07:00,,26.5,4.8,,,,,,False
2021-07-23 01:14:00-07:00,,26.4,5.2,,,,,,False
2021-07-23 01:15:00-07:00,,26.4,5.1,,,,,,False
2021-07-23 01:16:00-07:00,,26.5,4.7,,,,,,False
2021-07-23 01:17:00-07:00,,26.5,4.4,,,,,,False
2021-07-23 01:18:00-07:00,,26.4,4.4,,,,,,False
2021-07-23 01:19:00-07:00,,26.5,3.8,,,,,,False
2021-07-23 01:20:00-07:00,,26.5,3.4,,,,,,False
2021-07-23 01:21:00-07:00,,26.4,2.1,,,,,,False
2021-07-23 01:22:00-07:00,,25.4,3.6,,,,,,False
2021-07-23 01:23:00-07:00,,24.7,3.7,,,,,,False
2021-07-23 01:24:00-07:00,,24.8,2.9,,,,,,False
2021-07-23 01:25:00-07:00,,25.1,2.9,,,,,,False
2021-07-23 01:26:00-07:00,,25.3,2.5,,,,,,False
2021-07-23 01:27:00-07:00,,25.0,1.8,,,,,,False
2021-07-23 01:28:00-07:00,,24.5,3.0,,,,,,False
2021-07-23 01:29:00-07:00,,23.9,3.5,,,,,,False
2021-07-23 01:30:00-07:00,,23.5,3.8,,,,,,False
2021-07-23 01:31:00-07:00,,23.3,3.8,,,,,,False
2021-07-23 01:32:00-07:00,,23.4,4.3,,,,,,False
2021-07-23 01:33:00-07:00,,23.7,3.7,,,,,,False
2021-07-23 01:34:00-07:00,,24.0,3.5,,,,,,False
2021-07-23 01:35:00-07:00,,24.2,3.3,,,,,,False
2021-07-23 01:36:00-07:00,,24.3,3.4,,,,,,False
2021-07-23 01:37:00-07:00,,24.5,3.0,,,,,,False
2021-07-23 01:38:00-07:00,,24.5,3.0,,,,,,False
2021-07-23 01:39:00-07:00,,24.6,3.0,,,,,,False
2021-07-23 01:40:00-07:00,,24.6,3.1,,,,,,False
2021-07-23 01:41:00-07:00,,24.5,3.3,,,,,,False
2021-07-23 01:42:00-07:00,,24.7,3.1,,,,,,False
2021-07-23 01:43:00-07:00,,25.0,3.3,,,,,,False
2021-07-23 01:44:00-07:00,,25.2,3.1,,,,,,False
2021-07-23 01:45:00-07:00,,25.6,3.3,,,,,,False
2021-07-23 01:46:00-07:00,,25.9,3.3,,,,,,False
2021-07-23 01:47:00-07:00,,26.2,3.1,,,,,,False
2021-07-23 01:48:00-07:00,,26.4,2.1,,,,,,False
2021-07-23 01:49:00-07:00,,26.6,2.5,,,,,,False
2021-07-23 01:50:00-07:00,,26.6,2.3,,,,,,False
2021-07-23 01:51:00-07:00,,26.7,1.9,,,,,,False
2021-07-23 01:52:00-07:00,,26.6,1.9,,,,,,False
2021-07-23 01:53:00-07:00,,26.3,1.7,,,,,,False
2021-07-23 01:54:00-07:00,,26.2,1.7,,,,,,False
2021-07-23 01:55:00-07:00,,26.0,1.4,,,,,,False
2021-07-23 01:56:00-07:00,,25.8,1.7,,,,,,False
2021-07-23 01:57:00-07:00,,25.7,1.5,,,,,,False
2021-07-23 01:58:00-07:00,,25.6,1.4,,,,,,False
2021-07-23 01:59:00-07:00,,25.6,1.3,,,,,,False
2021-07-23 02:00:00-07:00,,25.6,1.5,,,,,,False
2021-07-23 02:01:00-07:00,,25.7,1.3,,,,,,False
2021-07-23 02:02:00-07:00,,25.7,1.1,,,,,,False
2021-07-23 02:03:00-07:00,,25.8,1.0,,,,,,False
2021-07-23 02:04:00-07:00,,25.9,1.0,,,,,,False
2021-07-23 02:05:00-07:00,,25.8,1.3,,,,,,False
2021-07-23 02:06:00-07:00,,25.8,1.4,,,,,,False
2021-07-23 02:07:00-07:00,,25.7,2.4,,,,,,False
2021-07-23 02:08:00-07:00,,25.1,4.2,,,,,,False
2021-07-23 02:09:00-07:00,,25.0,3.2,,,,,,False
2021-07-23 02:10:00-07:00,,24.9,4.3,,,,,,False
2021-07-23 02:11:00-07:00,,24.6,4.0,,,,,,False
2021-07-23 02:12:00-07:00,,24.6,4.1,,,,,,False
2021-07-23 02:13:00-07:00,,24.7,3.7,,,,,,False
2021-07-23 02:14:00-07:00,,24.9,3.7,,,,,,False
2021-07-23 02:15:00-07:00,,25.1,3.8,,,,,,False
2021-07-23 02:16:00-07:00,,25.3,4.0,,,,,,False
2021-07-23 02:17:00-07:00,,25.6,3.7,,,,,,False
2021-07-23 02:18:00-07:00,,25.8,3.6,,,,,,False
2021-07-23 02:19:00-07:00,,26.0,3.6,,,,,,False
2021-07-23 02:20:00-07:00,,26.1,3.6,,,,,,False
