,aoi,Tamb,Wind,POA,i_mp,v_mp,p_mp,Power,anomaly
2021-03-18 00:00:00-07:00,,2.1,11.9,,,,,,False
2021-03-18 00:01:00-07:00,,1.9,12.3,,,,,,False
2021-03-18 00:02:00-07:00,,1.9,16.1,,,,,,False
2021-03-18 00:03:00-07:00,,1.9,14.2,,,,,,False
2021-03-18 00:04:00-07:00,,1.9,14.5,,,,,,False
2021-03-18 00:05:00-07:00,,2.0,14.0,,,,,,False
2021-03-18 00:06:00-07:00,,1.9,12.0,,,,,,False
2021-03-18 00:07:00-07:00,,1.8,13.4,,,,,,False
2021-03-18 00:08:00-07:00,,1.9,15.0,,,,,,False
2021-03-18 00:09:00-07:00,,2.0,16.1,,,,,,False
2021-03-18 00:10:00-07:00,,2.0,15.3,,,,,,False
2021-03-18 00:11:00-07:00,,2.0,14.7,,,,,,False
2021-03-18 00:12:00-07:00,,1.9,14.6,,,,,,False
2021-03-18 00:13:00-07:00,,1.9,16.1,,,,,,False
2021-03-18 00:14:00-07:00,,1.9,15.0,,,,,,False
2021-03-18 00:15:00-07:00,,1.8,13.6,,,,,,False
2021-03-18 00:16:00-07:00,,1.7,11.9,,,,,,False
2021-03-18 00:17:00-07:00,,1.6,13.6,,,,,,False
2021-03-18 00:18:00-07:00,,1.6,13.4,,,,,,False
2021-03-18 00:19:00-07:00,,1.6,15.6,,,,,,False
2021-03-18 00:20:00-07:00,,1.7,13.9,,,,,,False
2021-03-18 00:21:00-07:00,,1.7,13.9,,,,,,False
2021-03-18 00:22:00-07:00,,1.7,15.8,,,,,,False
2021-03-18 00:23:00-07:00,,1.7,16.1,,,,,,False
2021-03-18 00:24:00-07:00,,1.8,17.0,,,,,,False
2021-03-18 00:25:00-07:00,,1.8,16.0,,,,,,False
2021-03-18 00:26:00-07:00,,1.7,15.8,,,,,,False
2021-03-18 00:27:00-07:00,,1.7,13.5,,,,,,False
2021-03-18 00:28:00-07:00,,1.5,14.9,,,,,,False
2021-03-18 00:29:00-07:00,,1.5,14.0,,,,,,False
2021-03-18 00:30:00-07:00,,1.5,12.1,,,,,,False
2021-03-18 00:31:00-07:00,,1.4,13.8,,,,,,False
2021-03-18 00:32:00-07:00,,1.4,14.8,,,,,,False
2021-03-18 00:33:00-07:00,,1.5,14.3,,,,,,False
2021-03-18 00:34:00-07:00,,1.5,12.6,,,,,,False
2021-03-18 00:35:00-07:00,,1.4,12.0,,,,,,False
2021-03-18 00:36:00-07:00,,1.4,14.0,,,,,,False
2021-03-18 00:37:00-07:00,,1.4,12.9,,,,,,False
2021-03-18 00:38:00-07:00,,1.3,12.5,,,,,,False
2021-03-18 00:39:00-07:00,,1.3,12.6,,,,,,False
2021-03-18 00:40:00-07:00,,1.3,12.5,,,,,,False
2021-03-18 00:41:00-07:00,,1.3,12.1,,,,,,False
2021-03-18 00:42:00-07:00,,1.2,9.8,,,,,,False
2021-03-18 00:43:00-07:00,,1.1,10.9,,,,,,False
2021-03-18 00:44:00-07:00,,1.1,10.9,,,,,,False
2021-03-18 00:45:00-07:00,,1.1,11.3,,,,,,False
2021-03-18 00:46:00-07:00,,1.1,10.6,,,,,,False
2021-03-18 00:47:00-07:00,,1.1,10.4,,,,,,False
2021-03-18 00:48:00-07:00,,1.0,9.5,,,,,,False
2021-03-18 00:49:00-07:00,,1.0,11.4,,,,,,False
2021-03-18 00:50:00-07:00,,1.1,9.9,,,,,,False
2021-03-18 00:51:00-07:00,,1.0,9.9,,,,,,False
2021-03-18 00:52:00-07:00,,0.9,10.6,,,,,,False
2021-03-18 00:53:00-07:00,,1.0,10.2,,,,,,False
2021-03-18 00:54:00-07:00,,1.0,10.3,,,,,,False
2021-03-18 00:55:00-07:00,,1.0,10.4,,,,,,False
2021-03-18 00:56:00-07:00,,1.0,9.7,,,,,,False
2021-03-18 00:57:00-07:00,,1.0,9.5,,,,,,False
2021-03-18 00:58:00-07:00,,0.9,7.4,,,,,,False
2021-03-18 00:59:00-07:00,,0.8,7.7,,,,,,False
2021-03-18 01:00:00-07:00,,0.7,8.7,,,,,,False
2021-03-18 01:01:00-07:00,,0.8,9.6,,,,,,False
2021-03-18 01:02:00-07:00,,1.0,9.4,,,,,,False
2021-03-18 01:03:00-07:00,,1.0,8.3,,,,,,False
2021-03-18 01:04:00-07:00,,1.0,8.3,,,,,,False
2021-03-18 01:05:00-07:00,,1.0,8.9,,,,,,False
2021-03-18 01:06:00-07:00,,0.9,7.1,,,,,,False
2021-03-18 01:07:00-07:00,,0.8,7.7,,,,,,False
2021-03-18 01:08:00-07:00,,0.9,8.0,,,,,,False
2021-03-18 01:09:00-07:00,,0.9,7.1,,,,,,False
2021-03-18 01:10:00-07:00,,0.8,8.2,,,,,,False
2021-03-18 01:11:00-07:00,,0.9,8.5,,,,,,False
2021-03-18 01:12:00-07:00,,1.0,8.2,,,,,,False
2021-03-18 01:13:00-07:00,,1.0,6.3,,,,,,False
2021-03-18 01:14:00-07:00,,0.8,5.8,,,,,,False
2021-03-18 01:15:00-07:00,,0.6,6.2,,,,,,False
2021-03-18 01:16:00-07:00,,0.6,5.8,,,,,,False
2021-03-18 01:17:00-07:00,,0.6,6.5,,,,,,False
2021-03-18 01:18:00-07:00,,0.6,6.2,,,,,,False
2021-03-18 01:19:00-07:00,,0.7,6.6,,,,,,False
2021-03-18 01:20:00-07:00,,0.7,6.0,,,,,,False
2021-03-18 01:21:00-07:00,,0.7,7.0,,,,,,False
2021-03-18 01:22:00-07:00,,0.8,6.9,,,,,,False
2021-03-18 01:23:00-07:00,,0.8,6.3,,,,,,False
2021-03-18 01:24:00-07:00,,0.7,5.6,,,,,,False
2021-03-18 01:25:00-07:00,,0.6,5.5,,,,,,False
2021-03-18 01:26:00-07:00,,0.6,6.0,,,,,,False
2021-03-18 01:27:00-07:00,,0.6,5.5,,,,,,False
2021-03-18 01:28:00-07:00,,0.6,6.0,,,,,,False
2021-03-18 01:29:00-07:00,,0.6,5.7,,,,,,False
2021-03-18 01:30:00-07:00,,0.6,5.7,,,,,,False
2021-03-18 01:31:00-07:00,,0.6,5.9,,,,,,False
2021-03-18 01:32:00-07:00,,0.7,6.2,,,,,,False
2021-03-18 01:33:00-07:00,,0.7,5.4,,,,,,False
2021-03-18 01:34:00-07:00,,0.7,6.1,,,,,,False
2021-03-18 01:35:00-07:00,,0.7,5.5,,,,,,False
2021-03-18 01:36:00-07:00,,0.6,5.4,,,,,,False
2021-03-18 01:37:00-07:00,,0.6,5.7,,,,,,False
2021-03-18 01:38:00-07:00,,0.6,5.3,,,,,,False
2021-03-18 01:39:00-07:00,,0.6,5.0,,,,,,False
2021-03-18 01:40:00-07:00,,0.6,4.7,,,,,,False
2021-03-18 01:41:00-07:00,,0.5,4.5,,,,,,False
2021-03-18 01:42:00-07:00,,0.5,4.4,,,,,,False
2021-03-18 01:43:00-07:00,,0.4,4.0,,,,,,False
2021-03-18 01:44:00-07:00,,0.3,4.3,,,,,,False
2021-03-18 01:45:00-07:00,,0.3,5.8,,,,,,False
2021-03-18 01:46:00-07:00,,0.5,6.2,,,,,,False
2021-03-18 01:47:00-07:00,,0.6,6.0,,,,,,False
2021-03-18 01:48:00-07:00,,0.8,6.1,,,,,,False
